GEOID,NAME,poverty_rate,log_median_income,unemployment_rate,single_parent_rate,rent_burden_rate,disadvantage_score
17031010100,Census Tract 101; Cook County; Illinois,0.1330241640224554,11.21377791440917,0.0622647964420116,0.2266187050359712,0.4893483709273183,0.043732523086020415
17031062900,Census Tract 629; Cook County; Illinois,0.0430056710775047,12.04300062192758,0.0188504326328801,0.0272873194221508,0.2255924170616113,-2.559266730925146
17031063000,Census Tract 630; Cook County; Illinois,0.0747295968534906,11.533120172255748,0.0684121621621621,0.0,0.3423913043478261,-1.456616563920073
17031063100,Census Tract 631; Cook County; Illinois,0.0702054794520548,11.461084652300842,0.0341246290801186,0.0666666666666666,0.2783603431839847,-1.5275005064215201
17031063200,Census Tract 632; Cook County; Illinois,0.0260339184766438,11.28705319408476,0.0404873477038425,0.0,0.4851390220517737,-1.3693441449280408
17031063301,Census Tract 633.01; Cook County; Illinois,0.214975845410628,11.110969193687714,0.0410484668644906,0.0957095709570957,0.4733629300776915,-0.07135109071507996
17031063302,Census Tract 633.02; Cook County; Illinois,0.0527765029830197,11.494954958315589,0.0448979591836734,0.0497866287339971,0.3694627709707823,-1.4698405910906955
17031063303,Census Tract 633.03; Cook County; Illinois,0.0972972972972973,11.586538314571008,0.0595399188092016,0.0423728813559322,0.5339578454332553,-1.0224298187452556
17031063400,Census Tract 634; Cook County; Illinois,0.0873440285204991,11.3734219891897,0.0309398715703444,0.2364217252396166,0.3196564885496183,-0.780061907440781
17031070101,Census Tract 701.01; Cook County; Illinois,0.1211591306520109,11.333966249167077,0.0040733197556008,0.0167938931297709,0.3717245581962218,-1.3773395333359262
17031070102,Census Tract 701.02; Cook County; Illinois,0.04375,11.613467389844038,0.0069190069190069,0.0737864077669902,0.2174657534246575,-2.06081238755247
17031070103,Census Tract 701.03; Cook County; Illinois,0.0926796507723304,11.206142119216048,0.0175572519083969,0.0,0.4517625231910946,-1.2017132198234033
17031070200,Census Tract 702; Cook County; Illinois,0.1158974358974359,11.59910316121128,0.0615384615384615,0.0310344827586206,0.405189620758483,-1.1881926653528119
17031070300,Census Tract 703; Cook County; Illinois,0.1174985978687605,11.963351191667286,0.0314265536723163,0.0165016501650165,0.4269119070667957,-1.7676669651195314
17031070400,Census Tract 704; Cook County; Illinois,0.1529274686862802,12.170212280079095,0.0134468848050201,0.0153061224489795,0.5190023752969121,-1.7971490371692456
17031070500,Census Tract 705; Cook County; Illinois,0.0485789821546596,12.24084115462298,0.0316742081447963,0.0,0.5178571428571429,-2.2566425892726794
17031070600,Census Tract 706; Cook County; Illinois,0.0626977279263733,12.4273384349525,0.0303738317757009,0.1533665835411471,0.242914979757085,-2.3648852573697488
17031070700,Census Tract 707; Cook County; Illinois,0.088724584103512,11.877256029719838,0.0154746967795901,0.0738396624472573,0.4090395480225989,-1.7611818335482552
17031071000,Census Tract 710; Cook County; Illinois,0.0758533501896333,12.097585023345085,0.1527967257844474,0.0,0.3221757322175732,-1.5003830442534285
17031071100,Census Tract 711; Cook County; Illinois,0.1219801980198019,12.228856119802002,0.0376871450696954,0.0,0.3349673202614379,-2.1827677753545744
17031071200,Census Tract 712; Cook County; Illinois,0.1131531531531531,11.785872000711564,0.0901594282572842,0.0246085011185682,0.4297269969666329,-1.1804693477414658
17031071300,Census Tract 713; Cook County; Illinois,0.1006548629638612,11.771328046169518,0.0434033758181191,0.0279187817258883,0.2577433628318584,-1.8067861019674483
17031071400,Census Tract 714; Cook County; Illinois,0.1663669064748201,11.640271517759633,0.0654781199351701,0.1124183006535947,0.5026990553306343,-0.5649460679756736
17031071500,Census Tract 715; Cook County; Illinois,0.0103976650857351,11.687080432431122,0.0419924056287692,0.0,0.2491909385113268,-2.2285228456261974
